# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 10:05:52 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_facility like '%K2%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-108 b,K2-108,0,1,1,Transit,2017,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,4.73360988000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5496.00,138.04,-124.57,0,1.758960,0.107289,-0.097540,0,0.964000,0.116579,-0.120972,0,,,,,,3.931630,0.084269,-0.079017,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h13m31.64s,123.3818484,+16d25m10.26s,16.4195160,477.29500000,10.09400000,-9.69200000,12.3390000,0.0920000,-0.0920000,10.5610000,0.0170000,-0.0170000,12.1704000,0.0002010,-0.0002010,2016-12-21,2016-10,2016-12-21
K2-108 b,K2-108,0,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,4.73379000000,0.00015300000,-0.00015000000,0,,,,,7.56448313,1.45698700,-1.21105373,0,0.67485798,0.12998367,-0.10804298,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5414.00,53.00,-53.00,0,2.306381,0.380594,-0.354232,0,1.288050,0.111913,-0.105338,0,0.4800,0.0800,-0.0800,0,[Fe/H],3.750000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h13m31.64s,123.3818484,+16d25m10.26s,16.4195160,477.29500000,10.09400000,-9.69200000,12.3390000,0.0920000,-0.0920000,10.5610000,0.0170000,-0.0170000,12.1704000,0.0002010,-0.0002010,2018-10-24,2018-03,2018-02-15
K2-108 b,K2-108,1,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,4.73399900000,0.00022100000,-0.00022700000,0,0.0581000000,0.0009000000,-0.0009000000,0,5.33000000,0.21000000,-0.21000000,0,0.47551075,0.01873495,-0.01873495,0,,,,,,,,,,,,,,,,,,1360.00,29.00,-29.00,0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5599.00,87.00,-87.00,0,1.760000,0.040000,-0.040000,0,1.170000,0.060000,-0.060000,0,0.3600,0.0500,-0.0500,0,[Fe/H],4.020000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h13m31.64s,123.3818484,+16d25m10.26s,16.4195160,477.29500000,10.09400000,-9.69200000,12.3390000,0.0920000,-0.0920000,10.5610000,0.0170000,-0.0170000,12.1704000,0.0002010,-0.0002010,2018-10-24,2018-12,2018-10-26
K2-11 b,K2-11,1,1,1,Transit,2015,K2,Published Confirmed,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,39.93767000000,0.23229000000,-0.23229000000,0,0.2257000000,0.0143000000,-0.0143000000,0,7.55000000,9.33000000,-9.33000000,0,0.67356588,0.83236685,-0.83236685,0,,,,,,,,,,,,,,,,,,734.00,253.00,-253.00,0,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,5433.00,49.00,-144.00,0,5.150000,0.200000,-4.390000,0,1.350000,0.040000,-0.560000,0,-0.1200,0.0100,-0.1700,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h16m10.04s,169.0418328,+01d59m12.06s,1.9866832,329.30900000,2.68200000,-2.64100000,13.4090000,0.1030000,-0.1030000,11.3470000,0.0220000,-0.0220000,13.1501000,0.0002790,-0.0002790,2015-07-13,2015-08,2015-07-16
K2-11 b,K2-11,0,1,1,Transit,2015,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,39.86420000000,0.00550000000,-0.00570000000,0,,,,,2.92000000,0.30000000,-0.53000000,0,0.26100000,0.03000000,-0.04700000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.896000,0.020000,-0.040000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h16m10.04s,169.0418328,+01d59m12.06s,1.9866832,329.30900000,2.68200000,-2.64100000,13.4090000,0.1030000,-0.1030000,11.3470000,0.0220000,-0.0220000,13.1501000,0.0002790,-0.0002790,2019-09-05,2019-09,2019-09-05
K2-11 b,K2-11,0,1,1,Transit,2015,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,39.84780000000,0.00700000000,-0.00700000000,0,0.2196000000,0.0016000000,-0.0016000000,0,2.42000000,0.29000000,-0.29000000,0,0.21589794,0.02587207,-0.02587207,0,,,,,,,,,,,,,,9.8400,0.7300,-0.7300,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5264.00,71.00,-71.00,0,0.830000,0.020000,-0.020000,0,0.890000,0.020000,-0.020000,0,,,,,,4.560000,0.021000,-0.021000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h16m10.04s,169.0418328,+01d59m12.06s,1.9866832,329.30900000,2.68200000,-2.64100000,13.4090000,0.1030000,-0.1030000,11.3470000,0.0220000,-0.0220000,13.1501000,0.0002790,-0.0002790,2016-07-14,2016-09,2016-07-18
K2-11 b,K2-11,0,1,1,Transit,2015,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,39.86356600000,,,0,,,,,2.47000000,,,0,0.22035864,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5133.00,,,0,0.780000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h16m10.04s,169.0418328,+01d59m12.06s,1.9866832,329.30900000,2.68200000,-2.64100000,13.4090000,0.1030000,-0.1030000,11.3470000,0.0220000,-0.0220000,13.1501000,0.0002790,-0.0002790,2015-12-05,2016-01,2015-12-05
K2-110 b,K2-110,1,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,13.86375000000,0.00026000000,-0.00026000000,0,0.1020700000,0.0008300000,-0.0008300000,0,2.59200000,0.09800000,-0.09700000,0,0.23124315,0.00874299,-0.00865378,0,15.90000000,2.70000000,-2.70000000,0,0.05002699,0.00849515,-0.00849515,0,Mass,0.130000,,,1,27.7000,2.0000,-2.0000,0,638.00,11.00,-11.00,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5010.00,50.00,-50.00,0,0.713000,0.020000,-0.020000,0,0.738000,0.018000,-0.018000,0,-0.3400,0.0300,-0.0300,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,116.47400000,0.43100000,-0.42700000,11.9850000,0.0460000,-0.0460000,9.6070000,0.0240000,-0.0240000,11.6627000,0.0002400,-0.0002400,2023-04-17,2023-04,2023-04-17
K2-110 b,K2-110,0,1,1,Transit,2017,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,13.85870316000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4936.00,144.89,-122.17,0,0.711810,0.043388,-0.048270,0,0.811000,0.105695,-0.087011,0,,,,,,4.642360,0.114408,-0.066511,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,116.47400000,0.43100000,-0.42700000,11.9850000,0.0460000,-0.0460000,9.6070000,0.0240000,-0.0240000,11.6627000,0.0002400,-0.0002400,2016-12-21,2016-10,2016-12-21
K2-110 b,K2-110,0,1,1,Transit,2017,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,13.86360000000,0.00018000000,-0.00018000000,0,,,,,2.55000000,0.18000000,-0.18000000,0,0.22700000,0.01600000,-0.01600000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.686000,0.043000,-0.019000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,116.47400000,0.43100000,-0.42700000,11.9850000,0.0460000,-0.0460000,9.6070000,0.0240000,-0.0240000,11.6627000,0.0002400,-0.0002400,2019-09-05,2019-09,2019-09-05
K2-110 b,K2-110,0,1,1,Transit,2017,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,13.86383000000,0.00040400000,-0.00039700000,0,,,,,2.50000000,0.20000000,-0.10000000,0,0.22000000,0.02000000,-0.01000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,0.680000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,116.47400000,0.43100000,-0.42700000,11.9850000,0.0460000,-0.0460000,9.6070000,0.0240000,-0.0240000,11.6627000,0.0002400,-0.0002400,2017-12-14,2018-01,2017-12-14
K2-110 b,K2-110,0,1,1,Transit,2017,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,13.86400000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4936.00,144.89,-122.17,0,0.711810,0.043388,-0.048270,0,0.811000,0.105695,-0.087011,0,,,,,,4.642360,0.114408,-0.066511,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,116.47400000,0.43100000,-0.42700000,11.9850000,0.0460000,-0.0460000,9.6070000,0.0240000,-0.0240000,11.6627000,0.0002400,-0.0002400,2016-07-18,2016-10,2016-07-18
K2-110 b,K2-110,0,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=OSBORN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A..19O/abstract target=ref>Osborn et al. 2017</a>,13.86375000000,0.00026000000,-0.00026000000,0,0.1021000000,0.0008000000,-0.0008000000,0,2.59200000,0.09800000,-0.09800000,0,0.23124275,0.00874297,-0.00874297,0,16.70000000,3.20000000,-3.20000000,0,0.05254381,0.01006828,-0.01006828,0,Mass,0.079000,0.070000,-0.070000,0,,,,,640.00,20.00,-20.00,0,0,<a refstr=OSBORN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A..19O/abstract target=ref>Osborn et al. 2017</a>,K3 V,5010.00,50.00,-50.00,0,0.713000,0.020000,-0.020000,0,0.738000,0.018000,-0.018000,0,-0.3400,0.0300,-0.0300,0,[Fe/H],4.600000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,116.47400000,0.43100000,-0.42700000,11.9850000,0.0460000,-0.0460000,9.6070000,0.0240000,-0.0240000,11.6627000,0.0002400,-0.0002400,2018-10-24,2017-07,2017-05-18
K2-110 b,K2-110,0,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,13.86391000000,0.00022400000,-0.00022900000,0,,,,,2.52419159,0.16011676,-0.10199093,0,0.22519329,0.01428466,-0.00909902,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4877.00,50.00,-50.00,0,0.692198,0.024302,-0.023373,0,0.724359,0.025374,-0.024371,0,-0.3000,0.0800,-0.0800,0,[Fe/H],4.510000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,116.47400000,0.43100000,-0.42700000,11.9850000,0.0460000,-0.0460000,9.6070000,0.0240000,-0.0240000,11.6627000,0.0002400,-0.0002400,2018-10-24,2018-03,2018-02-15
K2-110 b,K2-110,0,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,13.86387000000,0.00032500000,-0.00032900000,0,0.1027000000,0.0011000000,-0.0011000000,0,2.56000000,0.07000000,-0.07000000,0,0.22838790,0.00624498,-0.00624498,0,,,,,,,,,,,,,,,,,,575.00,8.00,-8.00,0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,4950.00,58.00,-58.00,0,0.710000,0.010000,-0.010000,0,0.750000,0.020000,-0.020000,0,-0.2100,0.0500,-0.0500,0,[Fe/H],4.610000,0.020000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,116.47400000,0.43100000,-0.42700000,11.9850000,0.0460000,-0.0460000,9.6070000,0.0240000,-0.0240000,11.6627000,0.0002400,-0.0002400,2018-10-24,2018-12,2018-10-26
K2-110 b,K2-110,0,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,13.86368000000,0.00019000000,-0.00019000000,0,,,,,2.55800000,0.08500000,-0.03700000,0,0.22820987,0.00758321,-0.00330092,0,17.00000000,3.00000000,-3.00000000,0,0.05348798,0.00943906,-0.00943906,0,Mass,,,,,25.3000,3.2000,-2.9000,0,571.00,17.00,-17.00,0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,4868.00,100.00,-100.00,0,0.710000,0.030000,-0.030000,0,0.700000,0.030000,-0.030000,0,-0.2700,0.0440,-0.0440,0,[Fe/H],4.530000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m23.94s,207.3497402,-12d17m05.71s,-12.2849182,116.47400000,0.43100000,-0.42700000,11.9850000,0.0460000,-0.0460000,9.6070000,0.0240000,-0.0240000,11.6627000,0.0002400,-0.0002400,2025-09-17,2025-06,2025-09-17
K2-111 b,K2-111,0,1,2,Transit,2017,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,5.35185000000,0.00048000000,-0.00050000000,0,,,,,1.41000000,0.15000000,-0.39000000,0,0.12600000,0.01300000,-0.03500000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.275000,0.064000,-0.019000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h59m33.67s,59.8903081,+21d17m54.69s,21.2985263,200.39400000,2.76300000,-2.69000000,11.1300000,0.0340000,-0.0340000,9.3770000,0.0210000,-0.0210000,10.9294000,0.0006210,-0.0006210,2019-09-05,2019-09,2019-09-05
K2-111 b,K2-111,0,1,2,Transit,2017,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5.35232000000,0.00035000000,-0.00035000000,0,,,,,1.18400000,0.05600000,-0.03400000,0,0.10562959,0.00499599,-0.00303328,0,5.40000000,2.20000000,-2.10000000,0,0.01699030,0.00692197,-0.00660734,0,Mass,,,,,255.0000,47.0000,-42.0000,0,1019.00,44.00,-45.00,0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,5832.00,100.00,-100.00,0,0.884000,0.063000,-0.063000,0,0.830000,0.030000,-0.030000,0,-0.4400,0.0440,-0.0440,0,[Fe/H],4.430000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h59m33.67s,59.8903081,+21d17m54.69s,21.2985263,200.39400000,2.76300000,-2.69000000,11.1300000,0.0340000,-0.0340000,9.3770000,0.0210000,-0.0210000,10.9294000,0.0006210,-0.0006210,2025-09-17,2025-06,2025-09-17
